nama_sample,ph_label,ppm_label,status_air,kelayakan,jenis_air,raw_ph,volt_ph,raw_tds,volt_tds,comp_volt_tds,raw_turb,volt_turb,ntu_sensor,suhu
HujanGaram,8.65,13.6,BASA,TIDAK LAYAK,TDS Ekstrem (Garam),55550.60,2.7972,16345.80,0.8231,0.7886,2082,1.6778,3.49,27.19
HujanGaram,8.65,13.6,BASA,TIDAK LAYAK,TDS Ekstrem (Garam),55405.00,2.7899,16416.30,0.8266,0.7920,2115,1.7044,1.79,27.19
HujanGaram,8.65,13.6,BASA,TIDAK LAYAK,TDS Ekstrem (Garam),54964.90,2.7677,16382.70,0.8249,0.7904,2106,1.6971,2.26,27.19
HujanGaram,8.65,13.6,BASA,TIDAK LAYAK,TDS Ekstrem (Garam),55501.00,2.7947,16307.40,0.8212,0.7867,2106,1.6971,2.26,27.19
HujanGaram,8.65,13.6,BASA,TIDAK LAYAK,TDS Ekstrem (Garam),55449.80,2.7922,16301.10,0.8208,0.7864,2103,1.6947,2.41,27.19
HujanGaram,8.65,13.6,BASA,TIDAK LAYAK,TDS Ekstrem (Garam),55521.80,2.7958,16230.60,0.8173,0.7830,2110,1.7004,2.05,27.19
HujanGaram,8.65,13.6,BASA,TIDAK LAYAK,TDS Ekstrem (Garam),55838.80,2.8118,16318.60,0.8217,0.7873,2109,1.6996,2.10,27.19
HujanGaram,8.65,13.6,BASA,TIDAK LAYAK,TDS Ekstrem (Garam),55334.60,2.7864,16285.00,0.8200,0.7857,2103,1.6947,2.41,27.19
HujanGaram,8.65,13.6,BASA,TIDAK LAYAK,TDS Ekstrem (Garam),55289.80,2.7841,16230.50,0.8173,0.7830,2115,1.7044,1.79,27.19
HujanGaram,8.65,13.6,BASA,TIDAK LAYAK,TDS Ekstrem (Garam),55392.20,2.7893,16187.40,0.8151,0.7809,2105,1.6963,2.31,27.19
HujanGaram,8.65,13.6,BASA,TIDAK LAYAK,TDS Ekstrem (Garam),55355.40,2.7874,16292.90,0.8204,0.7860,2106,1.6971,2.26,27.19
HujanGaram,8.65,13.6,BASA,TIDAK LAYAK,TDS Ekstrem (Garam),55331.40,2.7862,16235.40,0.8175,0.7833,2109,1.6996,2.10,27.19
HujanGaram,8.65,13.6,BASA,TIDAK LAYAK,TDS Ekstrem (Garam),55422.60,2.7908,16116.80,0.8116,0.7775,2109,1.6996,2.10,27.19
HujanGaram,8.65,13.6,BASA,TIDAK LAYAK,TDS Ekstrem (Garam),55273.80,2.7833,16193.70,0.8154,0.7813,2110,1.7004,2.05,27.19
HujanGaram,8.65,13.6,BASA,TIDAK LAYAK,TDS Ekstrem (Garam),55157.00,2.7774,16341.10,0.8229,0.7884,2110,1.7004,2.05,27.19
HujanGaram,8.65,13.6,BASA,TIDAK LAYAK,TDS Ekstrem (Garam),55307.40,2.7850,16345.80,0.8231,0.7886,2107,1.6979,2.21,27.19
HujanGaram,8.65,13.6,BASA,TIDAK LAYAK,TDS Ekstrem (Garam),55395.40,2.7894,16209.70,0.8162,0.7820,2106,1.6971,2.26,27.19
HujanGaram,8.65,13.6,BASA,TIDAK LAYAK,TDS Ekstrem (Garam),55345.80,2.7869,16156.90,0.8136,0.7795,2109,1.6996,2.10,27.19
HujanGaram,8.65,13.6,BASA,TIDAK LAYAK,TDS Ekstrem (Garam),55411.40,2.7902,16227.20,0.8171,0.7829,2106,1.6971,2.26,27.19
HujanGaram,8.65,13.6,BASA,TIDAK LAYAK,TDS Ekstrem (Garam),55320.20,2.7856,16228.90,0.8172,0.7829,2121,1.7092,1.49,27.19
HujanGaram,8.65,13.6,BASA,TIDAK LAYAK,TDS Ekstrem (Garam),55150.50,2.7771,16264.10,0.8190,0.7846,2108,1.6988,2.15,27.19
HujanGaram,8.65,13.6,BASA,TIDAK LAYAK,TDS Ekstrem (Garam),55296.20,2.7844,16238.60,0.8177,0.7834,2105,1.6963,2.31,27.19
HujanGaram,8.65,13.6,BASA,TIDAK LAYAK,TDS Ekstrem (Garam),55345.80,2.7869,16283.40,0.8199,0.7856,2107,1.6979,2.21,27.19
HujanGaram,8.65,13.6,BASA,TIDAK LAYAK,TDS Ekstrem (Garam),55318.60,2.7856,16203.40,0.8159,0.7817,2094,1.6875,2.87,27.19
HujanGaram,8.65,13.6,BASA,TIDAK LAYAK,TDS Ekstrem (Garam),55713.90,2.8055,16269.00,0.8192,0.7849,2100,1.6923,2.56,27.19
HujanGaram,8.65,13.6,BASA,TIDAK LAYAK,TDS Ekstrem (Garam),55249.80,2.7821,16280.10,0.8198,0.7854,2105,1.6963,2.31,27.19
HujanGaram,8.65,13.6,BASA,TIDAK LAYAK,TDS Ekstrem (Garam),54598.50,2.7493,16294.70,0.8205,0.7861,2093,1.6867,2.92,27.19
HujanGaram,8.65,13.6,BASA,TIDAK LAYAK,TDS Ekstrem (Garam),55080.20,2.7736,16299.40,0.8208,0.7854,2101,1.6931,2.51,27.25
HujanGaram,8.65,13.6,BASA,TIDAK LAYAK,TDS Ekstrem (Garam),55185.80,2.7789,16206.60,0.8161,0.7819,2101,1.6931,2.51,27.19
HujanGaram,8.65,13.6,BASA,TIDAK LAYAK,TDS Ekstrem (Garam),55717.10,2.8056,16245.00,0.8180,0.7837,2100,1.6923,2.56,27.19
HujanGaram,8.65,13.6,BASA,TIDAK LAYAK,TDS Ekstrem (Garam),54891.40,2.7640,16317.10,0.8216,0.7872,2097,1.6899,2.72,27.19
HujanGaram,8.65,13.6,BASA,TIDAK LAYAK,TDS Ekstrem (Garam),55360.20,2.7877,16184.10,0.8149,0.7808,2103,1.6947,2.41,27.19
HujanGaram,8.65,13.6,BASA,TIDAK LAYAK,TDS Ekstrem (Garam),55198.60,2.7795,16148.90,0.8132,0.7791,2108,1.6988,2.15,27.19
HujanGaram,8.65,13.6,BASA,TIDAK LAYAK,TDS Ekstrem (Garam),55069.00,2.7730,16261.10,0.8188,0.7845,2108,1.6988,2.15,27.19
HujanGaram,8.65,13.6,BASA,TIDAK LAYAK,TDS Ekstrem (Garam),55041.80,2.7716,16257.80,0.8187,0.7843,2110,1.7004,2.05,27.19
HujanGaram,8.65,13.6,BASA,TIDAK LAYAK,TDS Ekstrem (Garam),54484.80,2.7436,16209.60,0.8162,0.7820,2108,1.6988,2.15,27.19
HujanGaram,8.65,13.6,BASA,TIDAK LAYAK,TDS Ekstrem (Garam),54780.90,2.7585,16150.40,0.8132,0.7792,2113,1.7028,1.90,27.19
HujanGaram,8.65,13.6,BASA,TIDAK LAYAK,TDS Ekstrem (Garam),54931.40,2.7661,16067.20,0.8091,0.7751,2117,1.7060,1.69,27.19
HujanGaram,8.65,13.6,BASA,TIDAK LAYAK,TDS Ekstrem (Garam),54339.20,2.7362,16240.10,0.8178,0.7835,2100,1.6923,2.56,27.19
HujanGaram,8.65,13.6,BASA,TIDAK LAYAK,TDS Ekstrem (Garam),54873.70,2.7632,16217.70,0.8166,0.7824,2100,1.6923,2.56,27.19
HujanGaram,8.65,13.6,BASA,TIDAK LAYAK,TDS Ekstrem (Garam),55061.00,2.7726,16212.90,0.8164,0.7822,2104,1.6955,2.36,27.19
HujanGaram,8.65,13.6,BASA,TIDAK LAYAK,TDS Ekstrem (Garam),55027.40,2.7709,16185.70,0.8150,0.7809,2104,1.6955,2.36,27.19
HujanGaram,8.65,13.6,BASA,TIDAK LAYAK,TDS Ekstrem (Garam),55029.00,2.7710,16219.20,0.8167,0.7825,2113,1.7028,1.90,27.19
HujanGaram,8.65,13.6,BASA,TIDAK LAYAK,TDS Ekstrem (Garam),54982.60,2.7686,16251.40,0.8183,0.7840,2112,1.7020,1.95,27.19
HujanGaram,8.65,13.6,BASA,TIDAK LAYAK,TDS Ekstrem (Garam),54993.80,2.7692,16224.10,0.8170,0.7827,2112,1.7020,1.95,27.19
HujanGaram,8.65,13.6,BASA,TIDAK LAYAK,TDS Ekstrem (Garam),54901.00,2.7645,16206.40,0.8161,0.7819,2105,1.6963,2.31,27.19
HujanGaram,8.65,13.6,BASA,TIDAK LAYAK,TDS Ekstrem (Garam),54857.80,2.7624,16235.30,0.8175,0.7833,2105,1.6963,2.31,27.19
HujanGaram,8.65,13.6,BASA,TIDAK LAYAK,TDS Ekstrem (Garam),54835.40,2.7612,16219.20,0.8167,0.7825,2105,1.6963,2.31,27.19
HujanGaram,8.65,13.6,BASA,TIDAK LAYAK,TDS Ekstrem (Garam),54877.00,2.7633,16270.60,0.8193,0.7850,2105,1.6963,2.31,27.19
HujanGaram,8.65,13.6,BASA,TIDAK LAYAK,TDS Ekstrem (Garam),54934.60,2.7662,16185.60,0.8150,0.7809,2114,1.7036,1.85,27.19
HujanGaram,8.65,13.6,BASA,TIDAK LAYAK,TDS Ekstrem (Garam),54777.80,2.7583,16297.80,0.8207,0.7863,2108,1.6988,2.15,27.19
HujanGaram,8.65,13.6,BASA,TIDAK LAYAK,TDS Ekstrem (Garam),54625.70,2.7507,16382.80,0.8250,0.7904,2113,1.7028,1.90,27.19
HujanGaram,8.65,13.6,BASA,TIDAK LAYAK,TDS Ekstrem (Garam),54745.80,2.7567,16108.80,0.8112,0.7772,2092,1.6859,2.97,27.19
HujanGaram,8.65,13.6,BASA,TIDAK LAYAK,TDS Ekstrem (Garam),54939.40,2.7665,16225.80,0.8170,0.7828,2096,1.6891,2.77,27.19
HujanGaram,8.65,13.6,BASA,TIDAK LAYAK,TDS Ekstrem (Garam),54747.40,2.7568,16275.30,0.8195,0.7852,2099,1.6915,2.62,27.19
HujanGaram,8.65,13.6,BASA,TIDAK LAYAK,TDS Ekstrem (Garam),54779.40,2.7584,16281.70,0.8199,0.7855,2101,1.6931,2.51,27.19
HujanGaram,8.65,13.6,BASA,TIDAK LAYAK,TDS Ekstrem (Garam),54841.80,2.7615,16312.20,0.8214,0.7870,2101,1.6931,2.51,27.19
HujanGaram,8.65,13.6,BASA,TIDAK LAYAK,TDS Ekstrem (Garam),54777.80,2.7583,16240.10,0.8178,0.7835,2102,1.6939,2.46,27.19
HujanGaram,8.65,13.6,BASA,TIDAK LAYAK,TDS Ekstrem (Garam),54715.40,2.7552,16193.80,0.8154,0.7813,2107,1.6979,2.21,27.19
HujanGaram,8.65,13.6,BASA,TIDAK LAYAK,TDS Ekstrem (Garam),54875.40,2.7632,16328.20,0.8222,0.7877,2110,1.7004,2.05,27.19
HujanGaram,8.65,13.6,BASA,TIDAK LAYAK,TDS Ekstrem (Garam),54521.60,2.7454,16219.40,0.8167,0.7825,2111,1.7012,2.00,27.19
HujanGaram,8.65,13.6,BASA,TIDAK LAYAK,TDS Ekstrem (Garam),54788.90,2.7589,16301.00,0.8208,0.7864,2114,1.7036,1.85,27.19
Isi UlangGaram,8.06,15.2,NETRAL,TIDAK LAYAK,TDS Ekstrem (Garam),53334.10,2.6856,16514.00,0.8316,0.7845,2109,1.6996,2.10,28.00
Isi UlangGaram,8.06,15.2,NETRAL,TIDAK LAYAK,TDS Ekstrem (Garam),53012.50,2.6694,16613.20,0.8366,0.7892,2106,1.6971,2.26,28.00
Isi UlangGaram,8.06,15.2,NETRAL,TIDAK LAYAK,TDS Ekstrem (Garam),53286.20,2.6832,16478.80,0.8298,0.7828,2099,1.6915,2.62,28.00
Isi UlangGaram,8.06,15.2,NETRAL,TIDAK LAYAK,TDS Ekstrem (Garam),53215.70,2.6797,16531.50,0.8324,0.7853,2102,1.6939,2.46,28.00
Isi UlangGaram,8.06,15.2,NETRAL,TIDAK LAYAK,TDS Ekstrem (Garam),53198.10,2.6788,16541.20,0.8329,0.7858,2116,1.7052,1.74,28.00
Isi UlangGaram,8.06,15.2,NETRAL,TIDAK LAYAK,TDS Ekstrem (Garam),52870.00,2.6623,16531.60,0.8324,0.7844,2111,1.7012,2.00,28.06
Isi UlangGaram,8.06,15.2,NETRAL,TIDAK LAYAK,TDS Ekstrem (Garam),53201.30,2.6789,16385.80,0.8251,0.7784,2099,1.6915,2.62,28.00
Isi UlangGaram,8.06,15.2,NETRAL,TIDAK LAYAK,TDS Ekstrem (Garam),53188.50,2.6783,16402.00,0.8259,0.7792,2111,1.7012,2.00,28.00
Isi UlangGaram,8.06,15.2,NETRAL,TIDAK LAYAK,TDS Ekstrem (Garam),53126.10,2.6752,16592.30,0.8355,0.7873,2100,1.6923,2.56,28.06
Isi UlangGaram,8.06,15.2,NETRAL,TIDAK LAYAK,TDS Ekstrem (Garam),53515.00,2.6947,16480.40,0.8299,0.7820,2114,1.7036,1.85,28.06
Isi UlangGaram,8.06,15.2,NETRAL,TIDAK LAYAK,TDS Ekstrem (Garam),53124.50,2.6751,16469.20,0.8293,0.7814,2098,1.6907,2.67,28.06
Isi UlangGaram,8.06,15.2,NETRAL,TIDAK LAYAK,TDS Ekstrem (Garam),52746.90,2.6561,16521.90,0.8320,0.7839,2079,1.6754,3.64,28.06
Isi UlangGaram,8.06,15.2,NETRAL,TIDAK LAYAK,TDS Ekstrem (Garam),53007.70,2.6692,16501.20,0.8309,0.7839,2113,1.7028,1.90,28.00
Isi UlangGaram,8.06,15.2,NETRAL,TIDAK LAYAK,TDS Ekstrem (Garam),52634.80,2.6504,16430.60,0.8274,0.7805,2110,1.7004,2.05,28.00
Isi UlangGaram,8.06,15.2,NETRAL,TIDAK LAYAK,TDS Ekstrem (Garam),52839.60,2.6607,16438.70,0.8278,0.7809,2110,1.7004,2.05,28.00
Isi UlangGaram,8.06,15.2,NETRAL,TIDAK LAYAK,TDS Ekstrem (Garam),52982.00,2.6679,16456.30,0.8287,0.7808,2097,1.6899,2.72,28.06
Isi UlangGaram,8.06,15.2,NETRAL,TIDAK LAYAK,TDS Ekstrem (Garam),53079.70,2.6728,16570.10,0.8344,0.7872,2113,1.7028,1.90,28.00
Isi UlangGaram,8.06,15.2,NETRAL,TIDAK LAYAK,TDS Ekstrem (Garam),53074.90,2.6726,16341.10,0.8229,0.7754,2094,1.6875,2.87,28.06
Isi UlangGaram,8.06,15.2,NETRAL,TIDAK LAYAK,TDS Ekstrem (Garam),52966.10,2.6671,16510.70,0.8314,0.7834,2103,1.6947,2.41,28.06
Isi UlangGaram,8.06,15.2,NETRAL,TIDAK LAYAK,TDS Ekstrem (Garam),53025.30,2.6701,16421.00,0.8269,0.7801,2109,1.6996,2.10,28.00
Isi UlangGaram,8.06,15.2,NETRAL,TIDAK LAYAK,TDS Ekstrem (Garam),53159.70,2.6768,16469.10,0.8293,0.7814,2113,1.7028,1.90,28.06
Isi UlangGaram,8.06,15.2,NETRAL,TIDAK LAYAK,TDS Ekstrem (Garam),53135.70,2.6756,16435.50,0.8276,0.7798,2108,1.6988,2.15,28.06
Isi UlangGaram,8.06,15.2,NETRAL,TIDAK LAYAK,TDS Ekstrem (Garam),53017.30,2.6697,16470.80,0.8294,0.7815,2100,1.6923,2.56,28.06
Isi UlangGaram,8.06,15.2,NETRAL,TIDAK LAYAK,TDS Ekstrem (Garam),53066.90,2.6722,16469.20,0.8293,0.7814,2112,1.7020,1.95,28.06
Isi UlangGaram,8.06,15.2,NETRAL,TIDAK LAYAK,TDS Ekstrem (Garam),53022.10,2.6699,16421.10,0.8269,0.7792,2106,1.6971,2.26,28.06
Isi UlangGaram,8.06,15.2,NETRAL,TIDAK LAYAK,TDS Ekstrem (Garam),53751.80,2.7067,16344.30,0.8230,0.7755,2112,1.7020,1.95,28.06
Isi UlangGaram,8.06,15.2,NETRAL,TIDAK LAYAK,TDS Ekstrem (Garam),52959.70,2.6668,16525.20,0.8321,0.7850,2105,1.6963,2.31,28.00
Isi UlangGaram,8.06,15.2,NETRAL,TIDAK LAYAK,TDS Ekstrem (Garam),53108.50,2.6743,16437.10,0.8277,0.7799,2105,1.6963,2.31,28.06
Isi UlangGaram,8.06,15.2,NETRAL,TIDAK LAYAK,TDS Ekstrem (Garam),52914.80,2.6645,16456.40,0.8287,0.7808,2110,1.7004,2.05,28.06
Isi UlangGaram,8.06,15.2,NETRAL,TIDAK LAYAK,TDS Ekstrem (Garam),53023.70,2.6700,16328.20,0.8222,0.7747,2113,1.7028,1.90,28.06
Isi UlangGaram,8.06,15.2,NETRAL,TIDAK LAYAK,TDS Ekstrem (Garam),52964.50,2.6670,16278.60,0.8197,0.7724,2103,1.6947,2.41,28.06
Isi UlangGaram,8.06,15.2,NETRAL,TIDAK LAYAK,TDS Ekstrem (Garam),52974.10,2.6675,16331.30,0.8224,0.7749,2113,1.7028,1.90,28.06
Isi UlangGaram,8.06,15.2,NETRAL,TIDAK LAYAK,TDS Ekstrem (Garam),53258.90,2.6818,16411.60,0.8264,0.7787,2107,1.6979,2.21,28.06
Isi UlangGaram,8.06,15.2,NETRAL,TIDAK LAYAK,TDS Ekstrem (Garam),52799.60,2.6587,16352.20,0.8234,0.7759,2113,1.7028,1.90,28.06
Isi UlangGaram,8.06,15.2,NETRAL,TIDAK LAYAK,TDS Ekstrem (Garam),52964.40,2.6670,16342.60,0.8229,0.7763,2115,1.7044,1.79,28.00
Isi UlangGaram,8.06,15.2,NETRAL,TIDAK LAYAK,TDS Ekstrem (Garam),53078.10,2.6727,16256.20,0.8186,0.7713,2108,1.6988,2.15,28.06
Isi UlangGaram,8.06,15.2,NETRAL,TIDAK LAYAK,TDS Ekstrem (Garam),52326.00,2.6349,16313.80,0.8215,0.7741,2099,1.6915,2.62,28.06
Isi UlangGaram,8.06,15.2,NETRAL,TIDAK LAYAK,TDS Ekstrem (Garam),52841.10,2.6608,16233.70,0.8174,0.7703,2090,1.6842,3.08,28.06
Isi UlangGaram,8.06,15.2,NETRAL,TIDAK LAYAK,TDS Ekstrem (Garam),52713.30,2.6544,16345.80,0.8231,0.7756,2075,1.6722,3.85,28.06
Isi UlangGaram,8.06,15.2,NETRAL,TIDAK LAYAK,TDS Ekstrem (Garam),52906.80,2.6641,16201.70,0.8158,0.7687,2088,1.6826,3.18,28.06
Isi UlangGaram,8.06,15.2,NETRAL,TIDAK LAYAK,TDS Ekstrem (Garam),53119.70,2.6748,16257.80,0.8187,0.7714,2098,1.6907,2.67,28.06
Isi UlangGaram,8.06,15.2,NETRAL,TIDAK LAYAK,TDS Ekstrem (Garam),52948.40,2.6662,16342.70,0.8229,0.7754,2097,1.6899,2.72,28.06
Isi UlangGaram,8.06,15.2,NETRAL,TIDAK LAYAK,TDS Ekstrem (Garam),52926.10,2.6651,16264.10,0.8190,0.7717,2103,1.6947,2.41,28.06
Isi UlangGaram,8.06,15.2,NETRAL,TIDAK LAYAK,TDS Ekstrem (Garam),53094.10,2.6735,16308.90,0.8212,0.7738,2109,1.6996,2.10,28.06
Isi UlangGaram,8.06,15.2,NETRAL,TIDAK LAYAK,TDS Ekstrem (Garam),52869.90,2.6623,16329.70,0.8223,0.7748,2113,1.7028,1.90,28.06
Isi UlangGaram,8.06,15.2,NETRAL,TIDAK LAYAK,TDS Ekstrem (Garam),52433.10,2.6403,16334.60,0.8225,0.7751,2111,1.7012,2.00,28.06
Isi UlangGaram,8.06,15.2,NETRAL,TIDAK LAYAK,TDS Ekstrem (Garam),52934.10,2.6655,16251.40,0.8183,0.7711,2114,1.7036,1.85,28.06
Isi UlangGaram,8.06,15.2,NETRAL,TIDAK LAYAK,TDS Ekstrem (Garam),52961.30,2.6669,16381.00,0.8249,0.7773,2109,1.6996,2.10,28.06
Isi UlangGaram,8.06,15.2,NETRAL,TIDAK LAYAK,TDS Ekstrem (Garam),53390.20,2.6885,16236.90,0.8176,0.7704,2110,1.7004,2.05,28.06
Isi UlangGaram,8.06,15.2,NETRAL,TIDAK LAYAK,TDS Ekstrem (Garam),52857.00,2.6616,16358.60,0.8237,0.7762,2106,1.6971,2.26,28.06
Isi UlangGaram,8.06,15.2,NETRAL,TIDAK LAYAK,TDS Ekstrem (Garam),52832.80,2.6604,16342.60,0.8229,0.7754,2101,1.6931,2.51,28.06
Isi UlangGaram,8.06,15.2,NETRAL,TIDAK LAYAK,TDS Ekstrem (Garam),53089.30,2.6733,16277.00,0.8196,0.7723,2104,1.6955,2.36,28.06
Isi UlangGaram,8.06,15.2,NETRAL,TIDAK LAYAK,TDS Ekstrem (Garam),53098.90,2.6738,16368.20,0.8242,0.7766,2104,1.6955,2.36,28.06
Isi UlangGaram,8.06,15.2,NETRAL,TIDAK LAYAK,TDS Ekstrem (Garam),52942.10,2.6659,16337.90,0.8227,0.7752,2110,1.7004,2.05,28.06
Isi UlangGaram,8.06,15.2,NETRAL,TIDAK LAYAK,TDS Ekstrem (Garam),52983.70,2.6680,16281.80,0.8199,0.7725,2109,1.6996,2.10,28.06
Isi UlangGaram,8.06,15.2,NETRAL,TIDAK LAYAK,TDS Ekstrem (Garam),52812.50,2.6594,16219.30,0.8167,0.7696,2108,1.6988,2.15,28.06
Isi UlangGaram,8.06,15.2,NETRAL,TIDAK LAYAK,TDS Ekstrem (Garam),53006.10,2.6691,16193.70,0.8154,0.7684,2101,1.6931,2.51,28.06
Isi UlangGaram,8.06,15.2,NETRAL,TIDAK LAYAK,TDS Ekstrem (Garam),52908.30,2.6642,16374.70,0.8245,0.7770,2101,1.6931,2.51,28.06
Isi UlangGaram,8.06,15.2,NETRAL,TIDAK LAYAK,TDS Ekstrem (Garam),52798.10,2.6586,16301.00,0.8208,0.7735,2102,1.6939,2.46,28.06
Isi UlangGaram,8.06,15.2,NETRAL,TIDAK LAYAK,TDS Ekstrem (Garam),52746.40,2.6560,16211.30,0.8163,0.7692,2107,1.6979,2.21,28.06
Isi UlangGaram,8.06,15.2,NETRAL,TIDAK LAYAK,TDS Ekstrem (Garam),52821.80,2.6598,16203.40,0.8159,0.7688,2109,1.6996,2.10,28.06
Isi UlangGaram,8.06,15.2,NETRAL,TIDAK LAYAK,TDS Ekstrem (Garam),52607.60,2.6490,16262.60,0.8189,0.7716,2106,1.6971,2.26,28.06
Isi UlangGaram,8.06,15.2,NETRAL,TIDAK LAYAK,TDS Ekstrem (Garam),52943.50,2.6660,16339.40,0.8228,0.7753,2109,1.6996,2.10,28.06
Isi UlangGaram,8.06,15.2,NETRAL,TIDAK LAYAK,TDS Ekstrem (Garam),52170.70,2.6270,16329.80,0.8223,0.7748,2101,1.6931,2.51,28.06
Isi UlangGaram,8.06,15.2,NETRAL,TIDAK LAYAK,TDS Ekstrem (Garam),52135.50,2.6253,16262.50,0.8189,0.7716,2106,1.6971,2.26,28.06
Isi UlangGaram,8.06,15.2,NETRAL,TIDAK LAYAK,TDS Ekstrem (Garam),53182.10,2.6780,16273.70,0.8195,0.7722,2106,1.6971,2.26,28.06
Isi UlangGaram,8.06,15.2,NETRAL,TIDAK LAYAK,TDS Ekstrem (Garam),52839.40,2.6607,16264.20,0.8190,0.7717,2107,1.6979,2.21,28.06
Isi UlangGaram,8.06,15.2,NETRAL,TIDAK LAYAK,TDS Ekstrem (Garam),52316.40,2.6344,16273.80,0.8195,0.7722,2109,1.6996,2.10,28.06
Isi UlangGaram,8.06,15.2,NETRAL,TIDAK LAYAK,TDS Ekstrem (Garam),53142.10,2.6760,16275.40,0.8195,0.7722,2110,1.7004,2.05,28.06
Isi UlangGaram,8.06,15.2,NETRAL,TIDAK LAYAK,TDS Ekstrem (Garam),53478.20,2.6929,16171.30,0.8143,0.7673,2112,1.7020,1.95,28.06
Isi UlangGaram,8.06,15.2,NETRAL,TIDAK LAYAK,TDS Ekstrem (Garam),52818.70,2.6597,16160.00,0.8137,0.7668,2111,1.7012,2.00,28.06
Isi UlangGaram,8.06,15.2,NETRAL,TIDAK LAYAK,TDS Ekstrem (Garam),53348.50,2.6864,16419.50,0.8268,0.7791,2102,1.6939,2.46,28.06
Isi UlangGaram,8.06,15.2,NETRAL,TIDAK LAYAK,TDS Ekstrem (Garam),52935.60,2.6656,16145.70,0.8130,0.7661,2113,1.7028,1.90,28.06
Isi UlangGaram,8.06,15.2,NETRAL,TIDAK LAYAK,TDS Ekstrem (Garam),52479.40,2.6426,16228.90,0.8172,0.7700,2110,1.7004,2.05,28.06
Isi UlangGaram,8.06,15.2,NETRAL,TIDAK LAYAK,TDS Ekstrem (Garam),52916.50,2.6646,16241.70,0.8178,0.7706,2112,1.7020,1.95,28.06
Isi UlangGaram,8.06,15.2,NETRAL,TIDAK LAYAK,TDS Ekstrem (Garam),52799.40,2.6587,16110.50,0.8112,0.7644,2112,1.7020,1.95,28.06
Isi UlangGaram,8.06,15.2,NETRAL,TIDAK LAYAK,TDS Ekstrem (Garam),52756.30,2.6565,16158.50,0.8137,0.7667,2111,1.7012,2.00,28.06
Isi UlangGaram,8.06,15.2,NETRAL,TIDAK LAYAK,TDS Ekstrem (Garam),52905.20,2.6640,16222.50,0.8169,0.7697,2107,1.6979,2.21,28.06
Isi UlangGaram,8.06,15.2,NETRAL,TIDAK LAYAK,TDS Ekstrem (Garam),52924.50,2.6650,16307.40,0.8212,0.7738,2110,1.7004,2.05,28.06
Isi UlangGaram,8.06,15.2,NETRAL,TIDAK LAYAK,TDS Ekstrem (Garam),52790.00,2.6582,16172.90,0.8144,0.7674,2105,1.6963,2.31,28.06
Isi UlangGaram,8.06,15.2,NETRAL,TIDAK LAYAK,TDS Ekstrem (Garam),52786.50,2.6581,16164.90,0.8140,0.7670,2103,1.6947,2.41,28.06
Isi UlangGaram,8.06,15.2,NETRAL,TIDAK LAYAK,TDS Ekstrem (Garam),52943.70,2.6660,16251.30,0.8183,0.7711,2106,1.6971,2.26,28.06
Isi UlangGaram,8.06,15.2,NETRAL,TIDAK LAYAK,TDS Ekstrem (Garam),53467.00,2.6923,16245.10,0.8180,0.7708,2106,1.6971,2.26,28.06
Isi UlangGaram,8.06,15.2,NETRAL,TIDAK LAYAK,TDS Ekstrem (Garam),52733.60,2.6554,16048.00,0.8081,0.7624,2106,1.6971,2.26,28.00
Isi UlangGaram,8.06,15.2,NETRAL,TIDAK LAYAK,TDS Ekstrem (Garam),52799.60,2.6587,16192.10,0.8153,0.7683,2106,1.6971,2.26,28.06
Isi UlangGaram,8.06,15.2,NETRAL,TIDAK LAYAK,TDS Ekstrem (Garam),52951.70,2.6664,16073.60,0.8094,0.7627,2103,1.6947,2.41,28.06
Isi UlangGaram,8.06,15.2,NETRAL,TIDAK LAYAK,TDS Ekstrem (Garam),53018.90,2.6698,16062.40,0.8088,0.7621,2103,1.6947,2.41,28.06
Isi UlangGaram,8.06,15.2,NETRAL,TIDAK LAYAK,TDS Ekstrem (Garam),52974.10,2.6675,16102.50,0.8108,0.7640,2101,1.6931,2.51,28.06
Isi UlangGaram,8.06,15.2,NETRAL,TIDAK LAYAK,TDS Ekstrem (Garam),52865.10,2.6620,16040.10,0.8077,0.7611,2103,1.6947,2.41,28.06
Isi UlangGaram,8.06,15.2,NETRAL,TIDAK LAYAK,TDS Ekstrem (Garam),52573.90,2.6473,16105.60,0.8110,0.7642,2101,1.6931,2.51,28.06
Isi UlangGaram,8.06,15.2,NETRAL,TIDAK LAYAK,TDS Ekstrem (Garam),52954.90,2.6665,16169.60,0.8142,0.7663,2108,1.6988,2.15,28.13
Isi UlangGaram,8.06,15.2,NETRAL,TIDAK LAYAK,TDS Ekstrem (Garam),52908.40,2.6642,16107.20,0.8111,0.7643,2096,1.6891,2.77,28.06
Isi UlangGaram,8.06,15.2,NETRAL,TIDAK LAYAK,TDS Ekstrem (Garam),52926.10,2.6651,16091.20,0.8103,0.7635,2106,1.6971,2.26,28.06
Isi UlangGaram,8.06,15.2,NETRAL,TIDAK LAYAK,TDS Ekstrem (Garam),52380.30,2.6376,16169.60,0.8142,0.7672,2099,1.6915,2.62,28.06
Isi UlangGaram,8.06,15.2,NETRAL,TIDAK LAYAK,TDS Ekstrem (Garam),52762.40,2.6568,16156.80,0.8136,0.7666,2100,1.6923,2.56,28.06
Isi UlangGaram,8.06,15.2,NETRAL,TIDAK LAYAK,TDS Ekstrem (Garam),52823.50,2.6599,16046.40,0.8080,0.7614,2101,1.6931,2.51,28.06
